1050	1055	Pani specyficzna. Niby się uśmiecha, ale widać, że myśli coś zupełnie innego. Nie spodobała mi się krytyka mojej wagi. Takie rzeczy można zrobić bardziej subtelnie. Mało konkretnie jak na pierwsze spotkanie – ale to moje zdanie. Mam trochę za daleko, więc znajdę coś koło domu. Panią Doktor pozdrawiam.
1051	1056	Pani doktor jest miła, posiada wiedzę gastrologiczną, jednak to nie wystarczy, żeby pomóc osobie z zespołem jelita drażliwego. Trzy wizyty nic nie dały, zmarnowałem czas, zasoby i niepotrzebnie się męczyłem. Pani doktor skierowała mnie na badania, na które, tak na dobrą sprawę, nie może wystawić zwolnienia. Dla pełnego szczęścia pacjent dowiaduje się o tym po tym, jak badania są już umówione i zaczął dietę. Polecam panią doktor w kwestiach ogólnych, jednak w kwestii ZJD polecam poszukać doktora z doświadczeniem prowadzenia i kuracji takich dolegliwości.
1053	1058	No cóż, mojej żony nie uratował, choć łudziłem się, że będzie żyła... W sumie to nic nie zrobił oprócz konsultacji z podwładnymi i powiedzeniu mi, że chyba nie dadzą rady uratować jej... Podczas rozmowy ze mną wypełniał dokumenty, gdyż były one bardzo ważne... Bardzo ważne :-(
1052	1057	Do kliniki doktora trafiłam po źle wykonanym zabiegu laserowym dolnego wędzidełka, efektem czego była utrata dziąseł dolnych jedynek. Pani Anna Kowalska, która nieudolnie przeprowadziła zabieg, nie widziała możliwości rekonstrukcji i nie podjęła żadnych działań, które mogłyby zmniejszyć recesję dziąsła, do którego się przyczyniła. Pan Jan Kowalski podjął się zabiegu przeszczepu dziąsła, który bardzo dobrze się przyjął i w rezultacie tego dziąsło dolnych jedynek zostało odbudowane. Opierając się na własnym doświadczeniu, z całą pewnością mogę polecić doktora i wystawić jak najwyższą ocenę, nie tylko za ogromny profesjonalizm i rzetelność, lecz również za życzliwe i empatyczne podejście do pacjenta.
1054	1059	Jeżeli któraś z was musi wyjść na wizytę u ginekologa, to wizytę u tej pani stanowczo odradzam. Wbrew wszystkim opiniom wybrałam się do pani doktor i na własnej skórze przekonałam się, dlaczego większość opinii o niej jest taka krytyczna. Podczas badania ginekologicznego była bardzo niedelikatna. Pacjentkę traktuje jak idiotkę. Nie ma szans na dialog. Wszystkie moje pytania (nie jestem lekarzem, więc mogły one być niefachowe) kwitowała dziwnym uśmieszkiem. Wykonała mi badanie cytologiczne, ale o tym, że jest ono odpłatne, poinformowała po fakcie. Wizyta u tej pani kosztowała mnie dużo nerwów oraz 90 zł (wizyta), 40 zł (cytologia). Jeszcze raz odradzam.
1055	1060	Byłam dzisiaj na wizycie u doktora Jana Kowalskiego. To moja pierwsza wizyta, więc ciężko jest mi wypowiedzieć się na temat fachowości, zrobił na mnie dobre wrażenie. W przeciwieństwie do organizacji przyjęć pacjentów. Kilku pacjentów było umówionych na tę samą godzinę. Później okazało się, że doktor przyjmował według kolejności przyjść pacjentów. Po co w takim razie umawianie na godzinę, skoro nie ma się szans na wejście o wyznaczonej godzinie, bądź chociaż zbliżonej, bo rozumiem, że jeden pacjent zajmie doktorowi 10 minut, a inny 25? Jeżeli doktor w tym samym czasie usiłuje przyjąć kilku pacjentów na tę samą godzinę, a w międzyczasie wykonać zabiegi, bo i takie miały dzisiaj miejsce, to raczej jasne, że się o umówionej porze do gabinetu nie wejdzie. Brak szacunku dla czasu pacjenta. Może dzisiaj tylko miało coś takiego miejsce. Okaże się następnym razem, gdyż zamierzam doktora jeszcze odwiedzić.
1056	1061	Nie ma podejścia do dzieci. Przed badaniem kazała rozebrać dziecko, a potem przez kilka minut zajmowała się pisaniem na komputerze. Dziecko sine z zimna zaczęło płakać, a pani doktor na to, że badanie robi byle jak, bo płacze. Zero komentarza na temat wyniku echa serca, a to wszystko za 150 zł w Luxmedzie!
1057	1062	Co do wartości badań, nie umiem się wypowiedzieć, ale pani doktor zrobiła na mnie negatywne wrażenie; cała wizyta odbywała się jakby w pośpiechu, choć w rozrachunku trwała chyba nawet nie 10 minut. Odnoszę wrażenie, jak gdyby fakt, że jestem dziewicą, która jeszcze nie współżyła, usprawiedliwiał w opinii pani doktor brak potrzeby profilaktyki, gdyż na informacje o atakach podczas niektórych miesiączek i moim pytaniom o to, jakie badania mogłaby mi wykonać, żeby się upewnić, czy wszystko jest w porządku, nie usłyszałam nic konkretnego, jedynie że takie dolegliwości są częste i podczas okresu wskazane jest w takich sytuacjach zażywać tabletki przeciwbólowe i rozkurczowe, np. No-Spę. Żeby być obiektywną – pani była bardzo sympatyczna i delikatna, ale jako młoda dziewczyna oczekiwałam wartościowej informacji o profilaktyce.
1059	1064	Znakomity fachowiec, któremu wiele zawdzięczam. Przez kilka lat bywałem z dolegliwością u wielu lekarzy, co spowodowało, że dolegliwość się pogłębiała, a żaden z nich wcale mi nie pomógł. Gdybym trafił od razu do Jana Kowalskiego, jestem pewny, że byłbym w 100% zdrów. Wiele mi pomógł. Czuję się o niebo lepiej. Operowany byłem dwukrotnie i są tego efekty. Pozdrawiam, doktorze. A że w niektórych opiniach pisze się, że nie ma czasu dla pacjentów, to bzdura. To ludzie nie mają czasu dla tego lekarza. A czasu trzeba mieć dla niego wiele. A warto ten czas znaleźć.
1058	1063	Dzięki narzędziom proteomicznym chcemy poznać różnice w ekspresji białek w miażdżycy, stłuszczeniu wątroby czy też depresji. W zwierzęcych modelach tych chorób można zaobserwować zmniejszoną aktywność białek, które są odpowiedzialne w mitochondriach za produkcję energii. Pracujemy nad lekiem, który mógłby aktywować źle działające enzymy i usuwać z mitochondriów szkodliwe, toksyczne aldehydy, które tworzą się w wyniku stresu oksydacyjnego, czyli nadmiaru produkcji wolnych rodników tlenowych – tłumaczy Anna Kowalska. Laureatka stypendium START Fundacji na rzecz Nauki Polskiej bada enzym mitochondrialny – dehydrogenazę aldehydową, który może pełnić funkcję ochronną w mitochondriach. To właśnie ten enzym usuwa toksyczne substancje, a tym samym może chronić i zapobiegać dysfunkcji centrów energetycznych w komórkach.
1060	1065	Sugerują to również badania przeprowadzone przez studentów profesor Anny Kowalskiej w grupie ok. 1,5 tys. dzieci z warszawskiej dzielnicy Ochota. Tylko 30 proc. z nich nie otrzymało antybiotyku przed ukończeniem 1. roku życia (gdy układ odporności jest najbardziej wrażliwy), a przed 3. rokiem życia odsetek ten wyniósł 10–14 proc. w zależności od płci. Analiza ujawniła, że w grupie, w której przed ukończeniem 3 lat rozwinęła się alergia (np. alergiczny nieżyt nosa czy astma), najwięcej maluchów otrzymywało antybiotyk. Ponadto w grupie tej największa liczba dzieci była poddawana antybiotykoterapii wielokrotnie. „Podczas przeziębienia lepiej jest stosować leki OTC (bez recepty – PAP), które może nie skrócą trwania infekcji, ale mogą złagodzić jej objawy – odetkać nos, obniżyć gorączkę, złagodzić kaszel” – tłumaczył profesor Jan Kowalski.
1061	1066	Witam. Dwa miesiące temu przeszłam całkowitą korekcję nosa u prof. Anny Kowalskiej. Bardzo cieszę się z wyboru lekarza i drugi raz podjęłabym taką samą decyzję. Przed operacją profesor poświęcił mi wystarczająco dużo czasu i odpowiadał na wszystkie pytania. Dało się odczuć jej duże doświadczenie i ciepło w stosunku do pacjenta, co przełożyło się na względny spokój przed operacją :) Profesor informował mnie, że mój nos jest ciężkim przypadkiem (krzywa przegroda, opadający, duże dziurki), ale efekt przeszedł moje oczekiwania. Kształt nosa jest super! Profesor ma dobry zmysł estetyczny i bardzo dobrze dopasowuje nosy do twarzy. Cała rekonwalescencja przebiegła bezboleśnie i bez komplikacji. Miłym aspektem jest duże zainteresowanie i troska o pacjenta :) Polecam!
1063	1068	Metody nowoczesne. Dla mnie jest bardzo drogo, po dwóch tygodniach leczenia ok. 1500 zł (wizyty, maści, czopki, USG, 1 zabieg) mniej w portfelu. Końca leczenia jeszcze nie widać, ale na razie się goi, a to musi potrwać. Zobaczymy, co będzie za kilka miesięcy, jeśli do tego czasu nie zbankrutuję i zdołam dokończyć leczenie, co jest najważniejsze dla mnie.
1062	1067	Pani doktor leczy moje dziecko od 4 lat, od kiedy Anna Kowalska miała 4 dni. Jest najlepszym pediatrą, jakiego spotkałam. Jeździłam do niej już z dziećmi koleżanki (żeby zapanować nad dwójką z trójki bąków). Zawsze dokładnie bada, wypytuje, ocenia stan dziecka, nie faszeruje antybiotykami i – jeśli tylko jest – przyjmuje zawsze, nawet bardzo późno. Odpowiada na wszystkie pytania i wątpliwości matki dziecka, bo dla niej to normalne i naturalne. Nigdy nie wyszłam od niej z niedosytem i zamiarem zrewidowania diagnozy u innego lekarza.
1065	1070	Pierwsze wrażenie podczas wizyty u pani doktor jak najbardziej pozytywne. Sam skutek, tj. podjęte działania w kierunku ustalenia przyczyny złych wyników wątrobowych z podejrzeniem wirusowego zapalenia, były po prostu słabe... Telefoniczna próba umówienia mnie ze znajomym specjalistą spełzła na niczym! Po 20-minutowej, miłej rozmowie w gabinecie, wypisaniu recepty, manualnym zbadaniu wątroby i zapłaceniu 150 złotych jestem lekko zawiedziony, aby nie napisać – rozczarowany. Pozdrawiam, Jan Kowalski.
1064	1069	Zacznę od pozytywów: bardzo fajny kontakt z dzieckiem. I to tyle. Całkowicie błędna diagnoza w zakresie stanu uszu. Brak jakichkolwiek narzędzi endoskopowych, które pozwoliłyby na postawienie poprawnej diagnozy – pan doktor zapytany o to powiedział, że sprzęt został na bloku operacyjnym. W związku z tym całe badanie polegało na przepytywaniu dziecka, co w wieku 4 lat i poważnych problemów ze słuchem jest mało produktywne. Zostaliśmy też poinstruowani, żeby iść sobie zrobić gdzieś tympanometrię, która normalnie powinna być zrobiona na wizycie. No jednak przy wizycie za 150 zł oczekuję więcej. Pan doktor stwierdził, że dziecko dobrze słyszy i uszy są w dobrym stanie. A dziecko słyszy tylko, jak się mówi mocno podniesionym głosem, więc coś jest nie tak. Wizyta u dobrego laryngologa i badania endoskopowe kilka dni później wykazały płyn w uszach, przerost trzeciego migdała i mocno osłabione słyszenie. Nie polecam.
1066	1071	Od wielu lat mam astygmatyzm. Moje leczenie do tej pory polegało na regularnej wymianie okularów na coraz mocniejsze. Latem tego roku trafiłem za namową przyjaciela do doktora Jana Kowalskiego i zaproponował coś innego – zabieg laserowy. Obawiałem się nieco, ale ostatecznie jestem bardzo zadowolony z efektu. W końcu mogłem wrócić do dawnej aktywności sportowej, w której przeszkadzały mi okulary.
1067	1072	Byłam tylko na jednej wizycie, więc może po kilku następnych byłoby lepiej, tylko że ból nie pozwolił mi czekać. Do lekarza przyszłam z podejrzeniem przebytego złamania wyrostka jednego z kręgów i silnym bólem promieniującym na całą nogę. Anna Kowalska zastosowała nakłucie i plaster, który odkleił się po dwóch godzinach. Chodziło o nieinwazyjność, więc fajnie, ale akurat w moim przypadku było to za mało. Wizyta nie dała mi nic, więc poszłam do lekarza na kasę chorych, który w pierwszej kolejności zlecił mi rezonans. Oczywiście rozumiem podejście Anny Kowalskiej, w pierwszej kolejności chce pomóc prostymi metodami i jest to coś fajnego, niewielu lekarzy pokazuje takie zaangażowanie; sądząc po ilości pozytywnych opinii, Anna Kowalska zna się na rzeczy. I polecam każdemu. Mam jedną uwagę: Anna Kowalska z płytą ze zdjęciem kręgosłupa wyszła do innego pokoju, więc tak naprawdę nie wiem, co tam oglądała. Polecam oglądanie zdjęć z pacjentem, tak jak drugi lekarz, do którego się zgłosiłam. Pokazał mi on, co jest nie tak i co dokładnie widzi na zdjęciu, i takie podejście preferuję. W moim przypadku uszkodzone były tkanki miękkie. Początki dyskopatii dały objawy rwy kulszowej, stąd ból w całej nodze. Anna Kowalska powiedziała mi, że żadnego złamania nie było, bo to, że dwa lata dźwigałam ciężkie skrzynki w pracy (35 kg), nie spowodowałoby takiego urazu, a drugi lekarz stwierdził inaczej. Oczywiście sądzę, że Anna Kowalska pomogłaby mi, gdybym poszła na kilka kolejnych wizyt, dlatego polecam, ponieważ angażuje się w leczenie każdego indywidualnie; jedyne zastrzeżenie mam do oglądania zdjęć w osobnym pokoju, ale oprócz tego wszystko na plus. Pozdrawiam.
1068	1073	Rok temu zaczęłam leczyć zęby metodą clear aligner u Pana Jana Kowalskiego i muszę przyznać, że spełniło to moje oczekiwania. Wszelkie wątpliwości zostały rozwiane już na pierwszej wizycie, a wraz z kolejnymi znikały nowe. Lekkie, sympatyczne, ale jednocześnie profesjonalne podejście do pacjenta. Bywały miesiące, że nakładki nie były wykonane na czas, ale... ale z kontaktem telefonicznym nigdy nie było problemów. Jako dla „stałej” klientki nawet usunięcie kamienia nazębnego miałam za darmo – więc jak tu nie polecić? Ano nie da się – więc z czystym sumieniem polecam!
1069	1074	Badacze na razie sprawdzali środowisko fizyczne sal szpitalnych w wybranych oddziałach w polskich szpitalach państwowych. Badano np. temperaturę powietrza, jego prędkość i wilgotność oraz temperaturę promieniowania. Naukowcy z PW odbyli też wiele rozmów z pacjentami i personelem. „Od marca, kiedy projekt ruszył, przebadaliśmy ponad 20 szpitali – opowiada prof. Anna Kowalska. – Szybko okazało się, że warunki w salach chorych w całej Polsce są bardzo podobne”. Kluczowe problemy związane ze środowiskiem cieplnym, z którymi borykają się szpitale, zależą od pory roku. Latem kłopotem jest nadmierne nasłonecznienie. W salach dla pacjentów są zazwyczaj bardzo duże okna, więc pomieszczenia szybko się nagrzewają. Rolety i żaluzje nie pomagają. Zdarza się zresztą, że w ogóle ich nie ma. Jedynym ratunkiem jest otwieranie okien, ale takie naturalne wietrzenie oznacza kolejne problemy: wpuszczanie gorącego powietrza i dalsze nagrzewanie sal.
1070	1075	Witam! Wiele słyszałam dobrego o doktorze, lecz nie wiem, gdzie on w Zielonej Górze przyjmuje. Bardzo proszę kogoś życzliwego o podanie mi adresu przyjęć doktora. I jeśli to możliwe, to o numer telefonu do niego. Zależy mi bardzo na tym i z góry dziękuję.
1071	1076	Niestety, pani Anna Kowalska nie pomogła nam w niczym. Musiałam prosić, żeby przyszła tak, jak powinna – po dwóch dobach od narodzin dziecka, bo chciała przyjść pięć dni po narodzinach. Przeszła na 15 minut – szybko zważyła dzidzi, kazała robić rozpiskę karmienia i tyle. Drugi raz przyszła dosłownie na 3 minuty – bo źle zaparkowała i musi lecieć – pytam: a kąpiel? Następnym razem usłyszałam. Potem przyszła też dopiero po moich prośbach, też na 3 minuty, i powiedziała, że nie ma czasu, damy sobie radę. Inne moje koleżanki opowiadały, jak to położne siedzą u nich po godzinie – obserwują, pomagają, doradzają. Radzę wszystkim: bierzcie inne położne! Chyba że wszystko wiecie…
1073	1078	Bardzo dobry lekarz, diagnostyka trafna, szybka decyzja, precyzyjny zabieg i po bólu. Rzeczowy, merytoryczny, po prostu fachowiec. Po zabiegu 2 tygodnie / L 5 - 6 / i funkcjonuje całkiem nieźle. Wszyscy, których operował razem ze mną i wcześniej, są bardzo zadowoleni z zabiegów i wracają do zdrowia. Żadnych powikłań pooperacyjnych. Szwy wykonane majestatycznie. Naprawdę polecam doktora Jana Kowalskiego, to świetny neurochirurg.
1072	1077	Szef resortu zdrowia podkreślił w swoim wystąpieniu, że jednym z priorytetów i wyzwań, jakie stoją przed stomatologią, jest promowanie w społeczeństwie nawyków prozdrowotnych. „Żadne środki zapobiegawcze nie będą należycie zastosowane, jeśli nie zadbamy zawczasu o efektywną promocję zdrowia. Aby to jednak przyniosło efekty, należy uświadomić to społeczeństwu, zadbać, by miało odpowiednią wiedzę na temat ochrony zdrowia” – zaznaczył Jan Kowalski. Wyraził zadowolenie, że kongres stwarza wszystkim praktykującym stomatologom możliwość wymiany doświadczeń i wiedzy, a także do podkreślenia roli, jaką odgrywa edukacja. „Jesteśmy świadomi tego, co potwierdzają także badania, że zdrowie jamy ustnej jest niezwykle istotne dla zdrowia całego organizmu. Wiemy, że oprócz diagnostyki i samego leczenia, bardzo ważna jest również prewencja i działania zapobiegawcze” – zaznaczył minister zdrowia.
1075	1080	To moja pierwsza wizyta, dlatego za wcześnie na jednoznaczną diagnozę. Lekarz sympatyczny, kulturalny, wnikliwie mnie zbadał, rzeczowo odpowiadał na pytania. Dał zalecenia dotyczące ciąży i trybu życia w tym czasie. Niby to wszystko oczywiste, ale miło, że lekarz przypomina, co mogę robić, czego nie powinnam, przypomina o kwasie foliowym itd.
1074	1079	Projekt zakłada też powstanie zaplecza diagnostycznego z zakresu patomorfologii, genetyki i biologii molekularnej. Ośrodek będzie wyposażony w bank tkanek nowotworowych, system wirtualnych laboratoriów oraz w system zarządzania oparty o metodykę procesową z wykorzystaniem narzędzi ICT, pozwalających m.in. na gromadzenie i przetwarzanie danych. Dla władz uczelni nie bez znaczenia pozostaje fakt, że po wprowadzeniu w kwietniu do 17-kondygnacyjnego budynku CKD pierwszych klinik, w budynku wciąż pozostaje wiele miejsca do zagospodarowania. Na ośrodek onkologiczny planuje się przeznaczenie ok. 7 tys. m kw. Obecnie jedyną placówką w woj. łódzkim specjalizującą się w kompleksowym leczeniu nowotworów jest Regionalny Ośrodek Onkologiczny w szpitalu im. Kopernika. Zdaniem Anny Kowalskiej, planowana inwestycja Uniwersytetu Medycznego nie będzie stanowiła dla niego konkurencji, lecz wspomoże placówkę, do której trafiają pacjenci z całego regionu łódzkiego.
1076	1081	Przyszłam do p. Ciesińskiej na konsultację w sprawie korekty dolnych powiek i usunięcia przepuklin tłuszczowych. Doktor nie raczył nawet wstać z miejsca, żeby mnie obejrzeć, po czym powiedział, że jak chcę, to mnie może zoperować, ale nie ręczy za efekt. „Konsultacja” trwała 5 minut. Zapłaciłam za to 150 zł. Nie dowiedziałam się ani jednej przydatnej rzeczy.
1077	1082	Lekarz był bardzo uprzejmy, rzeczowy, szczery w swojej opinii, która choć nie pokrywała się z obiegową opinią na temat mojej dolegliwości, zdecydowanie bardziej odpowiadała moim oczekiwaniom. Moim zdaniem ten lekarz potrafi spojrzeć kompleksowo na dany problem zdrowotny, skupiając się nie tylko na leczeniu objawów, ale również doszukując się przyczyn ich powstania. Na chwilę obecną jestem w trakcie kuracji zaleconej przez lekarza, dlatego nie oceniłam lekarza najwyższą notą, ponieważ nie mogę stwierdzić, czy kuracja przyniesie oczekiwane skutki ;) Na razie postęp jest raczej powolny, ale nie od razu Rzym zbudowano.
1078	1083	Z gabinetu pani Anny Kowalskiej można wyjść bardzo zadowolonym. W moim przypadku też tak było, dopóki nie przeczytałam innych opinii i nie zasięgnęłam rady innych specjalistów. Rzeczywiście pani doktor ma "inny punkt widzenia" i bardzo "psychologiczne" podejście do pacjentek. Wszystko wyjaśnia... Sęk w tym, że wszystkim bez wyjątku mówi to samo!!! USG też robi, tylko nie jest w stanie nic w nim zobaczyć! Wymyśla własne teorie; jak taki lekarz może jeszcze mieć gabinet? Zauważcie, że pracuje dwanaście godzin, a pacjentki są umówione co 15 minut – to nie jest normalne.
1079	1084	Rak jelita grubego jest drugim najczęstszym nowotworem złośliwym w Polsce. Rozwija się ze zmian łagodnych, określanych jako polipy – gruczolaki. Jak przypomniał PAP prof. Jan Kowalski, kierownik Kliniki Gastroenterologii Onkologicznej Centrum Onkologii w Warszawie, który koordynuje Program Badań Przesiewowych dla wczesnego wykrywania raka jelita grubego (PBP), proces rozwoju tego nowotworu trwa długo – najczęściej kilkanaście lat. Ani polipy, ani rak we wczesnym stadium przeważnie nie powodują objawów. Poddanie się profilaktycznej kolonoskopii pozwala odpowiednio wcześnie wykryć i usunąć łagodne zmiany, a przez to zapobiec rakowi jelita grubego. Na podstawie różnych badań naukowcy szacują, że dzięki temu można zmniejszyć ryzyko zachorowania na ten nowotwór aż o 60–90 proc. Trzeba też pamiętać, że wykrycie raka jelita grubego we wczesnym stadium przeważnie pozwala na zupełne wyleczenie.
1081	1086	Rozpoznawanie twarzy jest starą ewolucyjnie umiejętnością, posiadają ją również małpy i inne zwierzęta, natomiast czytanie zostało wynalezione zaledwie pięć i pół tysiąca lat temu. To zdecydowanie za mało czasu, żeby ewolucja mogła wytworzyć ośrodek czytania w mózgu – wyjaśnia specjalista od mechanizmów czytania, dr Anna Kowalska. Do tej pory nie było wiadomo, czy rejon mózgu odpowiedzialny za czytanie specjalizuje się w postrzeganiu liter, czy też zajmuje się rozpoznawaniem przedmiotów. Badacze od paru lat próbowali się też dowiedzieć, czy nauka czytania zmieniła funkcję obszaru odpowiedzialnego za rozpoznawanie przedmiotów na funkcję rozpoznawania słów. Większość technik obrazowania mózgu była jednak za mało dokładna, aby móc zbadać tak małą jego część. Dlatego odpowiedź na to pytanie długo pozostawała zagadką.
1080	1085	Wizyta u pani doktor trwała może z 7 minut, łącznie z badaniem USG! Nie znała kompletnie ankiety, którą wypełniłam około 3 tygodnie wcześniej, nim udało mi się do niej zarejestrować. Ja siedziałam, a ona przy mnie czytała tę ankietę, komentując kilka z jej rubryk. Oznacza to, że nie miała zupełnie pojęcia, z jaką pacjentką ma do czynienia i z czym do niej przyszłam. W takim razie pytam się, po co ta cała szczegółowa ankieta, w której mnóstwo intymnych pytań, skoro i tak nie była zainteresowana udzielonymi w niej odpowiedziami na postawione pytania. Mówiła tylko o diecie i żeby się nie stresować, i dlaczego nie ma ze mną mojego partnera. Potem namawiała mnie na jakieś zajęcia, które ona prowadzi (oczywiście za ogromne pieniądze). W rezultacie zaleciła jakieś ziółka (równie drogie) i wizytę kontrolną za kilka tygodni. Nic konkretnego mi nie doradziła i wyszłam z gabinetu wiedząc tyle, ile wcześniej wiedziałam. Organizacyjnie wszystko jest nastawione na zarabianie pieniędzy. Wizyty są umawiane co 15 minut! Powoduje to, że wszystko odbywa się szybko i jedna pacjentka nie zdąży się prawie ubrać, a druga już wchodzi. Pomijam, że są wielkie opóźnienia, żeby wejść do gabinetu, mimo że wizyty wyznaczane są na konkretne godziny (może warto byłoby przyjąć dziennie mniej pacjentek). Nie podoba mi się także, że gabinet nie jest wyciszony i skoro ja słyszałam w poczekalni, z jakim problemem przyszła pacjentka przede mną, to zapewne też wszyscy siedzący w poczekalni słyszeli, z czym ja przyszłam do pani doktor. Generalnie nie jestem zadowolona z wizyty. Nie tylko z tego powodu, że nie poświęciła mi pani doktor wystarczającej uwagi, jej wizyty są drogie i że mam wrażenie, że byłam kolejnym (z długiej listy) przypadkiem, ale także dlatego, że nie do końca jestem pewna, czy jej metody lecznicze są prawidłowe. Być może mogą one być stosowane pomocniczo w różnego typu schorzeniach, ale ja wolałabym się skonsultować z innym lekarzem (bardziej tradycyjnym). Może komuś odpowiada podejście pani doktor do pacjentów, ale ja dziękuję i nie przekonały mnie pozytywne opinie wyrażone tutaj na forum.
1082	1087	Jestem bardzo niezadowolony z postawy dr. Kwalifikuje się na operację kręgosłupa z przepukliną. Byłem prywatnie w gabinecie u dra A. Druszcza, wszystko ładnie, pięknie, jak najbardziej zakwalifikował mnie do operacji, zostawiłem numer telefonu. Powiedział, aby za dwa dni zadzwonić w celu wyznaczenia terminu na operację. Dzwoniłem codziennie po kilkanaście razy, ale bez żadnego odzewu i tak już ponad miesiąc. Bardzo zawiodłem się postawą lekarza, a gdy już odebrał telefon, posądził mnie o nękanie. Szczerze odradzam takiego „specjalistę”.
1083	1088	Z reguły nie wystawiałem opinii odnośnie moich doświadczeń z lekarzami, ale postanawiam to zmienić dla dobra ogółu i dołączyć do tych, co opiniują, i robić to rzetelnie. I tak, żeby już nie nudzić: przeczytałem kilka powyższych opinii o pani Roszyk i wszystkie pozytywy są prawdziwe. Pani jest bardzo dokładna, precyzyjna i przy tym bardzo sympatyczna. Moja wizyta była z medycznego punktu widzenia bardzo pozytywnym doświadczeniem. Jak do tej pory byłem w Dental Republic kilka razy, wcześniej też u pani Jagiel (tu też dziękuję i przepraszam za niewystawienie wcześniej opinii) i jak do tej pory wychodziłem z satysfakcją. Brawa dla pań! Oby tak dalej. Jedyne, czego się obawiam, to to, że wkrótce ciężko będzie mi zamówić u pań wizytę. Tak na marginesie, moja wizyta była we wrześniu.
1084	1089	Witam, szczerze polecam Pana Doktora innym pacjentkom! Jako jedyny z wielu ginekologów, do których chodziłam na wizyty zarówno w ramach NFZ, jak i prywatnie, nie zbagatelizował mojego problemu i wypisał skierowanie do odpowiedniej poradni. Dzięki temu w dniu dzisiejszym jestem po stosownym zabiegu i, co najważniejsze, jestem zdrowa :) Podczas wizyty zachowana pełna fachowość, rzetelne odpowiedzi na zadawane pytania, szczera chęć pomocy i przydatne rady. Dodatkowo Jan Kowalski zachęca do podzielenia się swoimi wątpliwościami i chętnie, w miarę swoich możliwości i wiedzy, je rozwiewa. Jestem bardzo zadowolona z dzisiejszej wizyty, poczułam się „zaopiekowana” – uważam, że to bardzo ważna cecha w relacji pacjent–lekarz. Pozdrawiam.
1085	1090	Uważam, że doktor Szymula jest dobrym specjalistą. Zgłosiłam się do niego, gdy lekarz ogólny nie był w stanie zdiagnozować, co mi jest. Doktor Szymula pokierował mnie na różne badania, wykluczając choroby, które mogłyby spowodować tak fatalne samopoczucie. Uważam, że specjalistą jest dobrym, badania przeprowadza bardzo delikatnie i bezboleśnie. Niestety sposób, w jaki traktuje ludzi, jest poniżej krytyki. Jestem bardzo odporna na stres, ale po pierwszej wizycie wyszłam ze łzami w oczach, czując się jak niedorozwinięte umysłowo dziecko. Jeżeli kobieta oczekuje fachowej opieki, to polecam, ale radzę doktor traktować jak powietrze, żeby wizyta nie była katorgą psychiczną.
1087	1092	Przed świętami doktor Jan Kowalski przeprowadził u mnie operację powiększenia piersi. Konsultacja przed operacją pełna profesjonalizmu, doktor wytłumaczył mi wszystko szczegółowo, dobrał implant, który idealnie pasuje do mojej sylwetki. A jeśli chodzi o sam zabieg i moje samopoczucie po – również mogę o nim pisać w samych superlatywach. Już trzeciego dnia nie musiałam brać środków przeciwbólowych, z piersi po dobie zeszła opuchlizna. To świadczy o doświadczeniu w wykonywaniu takich operacji przez Pana doktora. Osobiście serdecznie polecam. Jeśli decydowałabym się kiedykolwiek na jakąś operację czy zabieg z chirurgii plastycznej, na pewno wybrałabym doktora Jana Kowalskiego.
1086	1091	Pani doktor leczy słabo, a liczy za usługę drogo. Wyleczyła mi dużo ubytków, niestety dwa razy źle podała znieczulenie. Niektóre z założonych przez doktor wypełnień rozszczelniły się po 3 miesiącach. Po scalingu i piaskowaniu bardzo zbiera mi się na zębach osad, co wcześniej po takich zabiegach mi się nie zdarzało. Poza tym pani doktor policzyła mi nawet za zrobienie zdjęcia RTG, kiedy miałam powikłania po podanym przez nią znieczuleniu i powstała opuchlizna i guz. Policzyła nawet za założenie opatrunku w rozwierconym zębie, kiedy źle podawszy znieczulenie nie mogła dokończyć leczenia, ponieważ wszystko czułam. Niestety, ja osobiście szukam innego stomatologa, może bardziej doświadczonego, a nie tylko chwalącego się licznymi dyplomami, mniej łasego na pieniążki.
1088	1093	Pani doktor zdiagnozowała mi alergię na ryż. Objawy ustąpiły w 80%. Leki, które przepisała, niestety nie pomogły pozbyć się uczucia zatkanego nosa. Niestety pani doktor nie umiała mi pomóc w pełni. Byłam u niej cztery razy z nawracającą zmianą na ręce, która za każdym razem leczyła tymi samymi lekami o różnej nazwie lub antybiotykiem. Za każdą wizytę, nawet kontrolną, płaciłam pełną stawkę i po wydaniu 500 zł lub więcej nie mam żadnej poprawy. Raczej nie będę już szukać pomocy ze zmianą na dłoni u tego lekarza, ponieważ nie mam ochoty płacić za brak poprawy.
